Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,23,19:30,74.76,0.49,0.0065,297.43,190.03,2.81,0.0148,314.49,323.13,2.23,0.0069,333.28,197.55,3.71,0.0188,330.05
August,23,20:00,49.07,1.72,0.0351,300.18,178.26,3.9,0.0219,328.98,297.54,3.01,0.0101,336.25,176.62,4.27,0.0242,317.22
August,23,20:30,40.57,1.02,0.0252,317.63,170.83,2.94,0.0172,310.07,247.96,2.48,0.01,330.41,155.8,1.96,0.0126,320.99
August,23,21:00,32.7,1.7,0.052,303.12,148.47,1.78,0.012,311.35,223.11,0.83,0.0037,320.97,131.32,6.75,0.0514,322.39
August,23,21:30,29.91,1.37,0.0457,283.03,141.88,1.76,0.0124,312.56,176.9,0.71,0.004,320.57,101.99,3.62,0.0355,331.51
August,23,22:00,26.08,1.53,0.0587,304.78,117.4,1.54,0.0131,304.78,142.77,0.71,0.005,319.8,96.06,1.37,0.0143,331.26
August,23,22:30,24.66,2.63,0.1066,293.94,96.81,1.37,0.0142,309.86,116.59,0.84,0.0072,317.72,85.31,1.43,0.0168,320.84
August,23,23:00,19.43,1.68,0.0865,372.34,77.43,0.88,0.0114,319.41,97.82,0.42,0.0043,313.89,62.27,0.74,0.0119,317.63
August,23,23:30,13.39,0.53,0.0393,235.39,70.68,0.54,0.0077,308.55,73.26,0.3,0.0041,326.14,42.8,0.97,0.0226,317.05
August,24,0:00,0.61,0.02,0.0267,466.06,16.05,0.66,0.0409,312.61,25.63,0.34,0.0134,303.38,15.62,0.26,0.0165,321.83
August,24,0:30,0.51,0.0,0.005,342.01,10.06,0.18,0.0182,298.22,20.49,0.12,0.006,322.63,13.72,0.09,0.0063,338.69
August,24,1:00,0.74,0.01,0.0117,387.43,4.73,0.16,0.0335,334.97,15.65,0.15,0.0095,315.15,8.17,0.06,0.0072,382.16
August,24,1:30,0.45,0.01,0.0142,399.69,3.04,0.12,0.0381,293.35,12.45,0.14,0.0114,300.69,7.25,0.26,0.0363,383.26
August,24,2:00,0.47,0.0,0.0083,350.47,2.31,0.07,0.0308,303.15,7.23,0.15,0.0204,305.49,4.46,0.19,0.0421,378.78
August,24,2:30,0.42,0.0,0.0083,435.6,2.17,0.0,0.0,353.71,5.61,0.08,0.0146,360.5,3.18,0.32,0.0994,427.88
August,24,3:00,0.41,0.0,0.0083,361.43,2.02,0.0,0.0,350.28,6.33,0.15,0.0231,420.6,2.07,0.11,0.0519,523.5
August,24,3:30,0.36,0.0,0.0083,287.47,2.26,0.0,0.0,308.14,4.46,0.01,0.0022,389.23,1.69,0.14,0.0816,335.12
August,24,4:00,0.31,0.0,0.015,313.31,1.58,0.01,0.005,245.59,4.63,0.0,0.0,380.93,1.65,0.15,0.0924,395.18
August,24,4:30,0.4,0.01,0.035,257.0,1.25,0.04,0.0308,266.95,3.27,0.01,0.0037,373.05,2.13,0.2,0.0927,375.98
August,24,5:00,0.4,0.01,0.035,254.98,1.09,0.01,0.0108,475.27,4.39,0.03,0.0065,362.13,2.22,0.09,0.0387,340.23
August,24,5:30,0.34,0.03,0.09,378.06,1.52,0.02,0.0148,400.64,4.77,0.13,0.0275,297.36,2.29,0.1,0.0454,337.48
August,24,6:00,0.46,0.02,0.0495,283.21,1.51,0.07,0.0492,315.94,9.11,0.03,0.003,249.44,4.62,0.16,0.0338,251.68
August,24,6:30,0.7,0.13,0.1887,296.58,3.24,0.65,0.2015,393.71,16.25,0.28,0.0173,272.4,9.73,0.31,0.0317,249.66
August,24,7:00,1.74,0.03,0.0195,268.05,9.79,0.04,0.0042,283.56,27.51,0.17,0.0062,251.87,12.83,0.21,0.0162,267.99
August,24,7:30,2.44,0.05,0.0201,328.23,11.59,0.24,0.0211,273.71,46.97,0.41,0.0088,253.96,22.37,0.25,0.0113,278.71
August,24,8:00,9.82,0.11,0.011,265.37,26.73,0.06,0.0021,278.77,98.02,0.71,0.0072,266.78,42.43,0.34,0.0079,284.26
August,24,8:30,16.62,0.1,0.0058,290.98,39.14,0.2,0.005,303.76,149.04,0.73,0.0049,295.48,60.18,0.5,0.0083,291.76
August,24,9:00,28.08,0.2,0.0073,300.04,67.72,0.27,0.004,305.35,203.16,0.91,0.0045,301.69,89.55,1.28,0.0143,292.07
August,24,9:30,38.45,0.23,0.0059,316.35,88.72,0.55,0.0062,312.74,265.04,1.38,0.0052,312.71,107.31,1.68,0.0157,288.44
August,24,10:00,49.1,0.35,0.0072,313.53,117.19,0.71,0.0061,309.27,310.69,1.55,0.005,309.74,135.1,2.01,0.0149,301.99
August,24,10:30,53.79,0.47,0.0088,315.48,131.39,1.64,0.0125,331.66,331.29,2.78,0.0084,325.97,148.14,4.0,0.027,312.49
August,24,11:00,52.7,0.32,0.006,320.11,149.71,1.87,0.0125,335.87,359.13,2.73,0.0076,332.15,157.15,2.59,0.0165,317.37
August,24,11:30,54.64,0.28,0.0051,330.14,162.66,2.99,0.0184,336.21,372.52,3.2,0.0086,333.38,169.81,2.95,0.0174,317.3
August,24,12:00,55.68,0.48,0.0086,313.19,175.69,1.79,0.0102,330.61,388.18,4.08,0.0105,333.89,181.3,3.79,0.0209,319.9
August,24,12:30,56.62,0.44,0.0078,309.56,183.22,3.08,0.0168,338.23,388.67,5.67,0.0146,333.35,178.16,2.1,0.0118,312.58
August,24,13:00,55.55,0.56,0.0101,307.28,190.94,1.81,0.0095,338.76,380.15,3.54,0.0093,340.97,181.54,1.87,0.0103,320.13
August,24,13:30,57.82,0.53,0.0091,324.22,197.56,3.28,0.0166,336.89,375.92,3.57,0.0095,339.4,181.37,4.03,0.0222,330.73
August,24,14:00,59.41,0.66,0.0111,321.86,207.49,4.38,0.0211,339.84,378.16,3.29,0.0087,341.46,191.47,4.98,0.026,328.91
August,24,14:30,61.67,1.21,0.0196,327.03,204.39,3.84,0.0188,341.07,385.33,4.59,0.0119,339.64,194.39,11.55,0.0594,326.58
August,24,15:00,60.9,1.04,0.0171,327.71,205.94,1.26,0.0061,342.7,383.36,2.76,0.0072,343.89,196.51,9.59,0.0488,323.3
August,24,15:30,62.93,1.25,0.0198,325.81,203.49,2.67,0.0131,338.39,381.86,9.2,0.0241,341.31,195.92,18.08,0.0923,324.18
August,24,16:00,57.89,0.24,0.0041,330.51,205.96,1.67,0.0081,343.37,382.17,4.24,0.0111,341.11,197.09,10.25,0.052,328.17
August,24,16:30,57.14,0.14,0.0025,324.22,198.7,1.55,0.0078,351.81,374.6,1.72,0.0046,341.75,192.31,4.6,0.0239,329.75
August,24,17:00,49.28,0.41,0.0084,327.37,185.25,1.61,0.0087,352.38,356.83,1.03,0.0029,341.85,180.71,1.46,0.0081,328.55
August,24,17:30,48.57,0.31,0.0063,319.87,175.83,1.3,0.0074,348.1,336.62,1.18,0.0035,341.6,170.78,1.55,0.0091,332.06
August,24,18:00,36.94,0.13,0.0036,312.48,157.86,1.31,0.0083,347.92,309.62,1.55,0.005,342.88,157.26,0.94,0.006,337.49
August,24,18:30,33.82,0.18,0.0052,338.35,151.48,1.45,0.0096,340.82,278.46,1.09,0.0039,343.43,149.03,1.1,0.0074,331.44
August,24,19:00,19.8,0.03,0.0013,338.99,133.35,1.24,0.0093,337.92,238.39,1.5,0.0063,345.03,138.35,1.11,0.008,324.25
August,24,19:30,15.79,0.13,0.0081,335.38,121.9,0.74,0.0061,328.2,216.11,2.53,0.0117,343.76,116.71,2.09,0.0179,332.33
August,24,20:00,12.17,0.14,0.0113,328.07,105.36,1.13,0.0107,331.03,193.51,2.48,0.0128,348.52,101.88,2.03,0.0199,321.81
August,24,20:30,10.55,0.15,0.0145,338.53,88.07,0.48,0.0054,314.18,163.77,1.82,0.0111,336.01,91.01,1.13,0.0124,324.81
August,24,21:00,7.08,0.27,0.0375,347.26,69.11,0.64,0.0092,316.47,141.5,0.68,0.0048,331.66,76.56,3.84,0.0501,325.02
August,24,21:30,6.02,0.3,0.0495,317.96,64.34,0.33,0.0052,322.47,119.16,0.83,0.007,331.18,56.73,1.8,0.0317,334.96
August,24,22:00,4.57,0.06,0.0139,338.59,49.11,0.37,0.0075,316.83,95.42,0.5,0.0052,321.11,55.28,0.75,0.0135,341.36
August,24,22:30,2.81,0.31,0.1088,316.19,35.02,0.23,0.0066,309.5,73.25,0.84,0.0115,320.54,46.31,0.77,0.0166,321.12
August,24,23:00,2.57,0.17,0.0663,280.38,27.65,0.22,0.0081,297.82,56.81,0.34,0.0059,315.23,36.04,0.45,0.0124,315.28
August,24,23:30,1.47,0.02,0.0165,289.03,21.82,0.14,0.0066,295.93,42.49,0.29,0.0069,317.53,26.62,0.56,0.021,318.15
August,25,0:00,4.56,0.14,0.0312,577.71,40.86,0.94,0.0229,321.89,70.84,0.8,0.0113,323.96,39.7,0.05,0.0012,320.81
August,25,0:30,3.76,0.05,0.014,368.63,29.02,0.63,0.0217,341.68,48.23,0.34,0.007,321.8,30.08,0.02,0.0007,324.74
August,25,1:00,3.18,0.08,0.0253,391.62,12.04,0.36,0.03,392.97,36.19,0.66,0.0183,318.39,20.68,0.0,0.0,307.7
August,25,1:30,2.35,0.22,0.095,371.16,7.1,0.2,0.0277,302.58,28.75,0.41,0.0142,319.24,17.57,0.1,0.0057,348.19
August,25,2:00,2.04,0.09,0.0433,316.35,4.31,0.0,0.0,351.32,18.67,0.66,0.0353,308.45,13.33,0.76,0.0567,344.66
August,25,2:30,1.72,0.01,0.0033,334.14,4.48,0.01,0.0029,405.11,15.52,0.32,0.0206,300.47,13.67,1.42,0.104,469.39
August,25,3:00,1.82,0.0,0.0,364.03,3.4,0.0,0.0,375.85,23.14,0.91,0.0394,324.15,3.72,0.21,0.0575,491.79
August,25,3:30,1.92,0.0,0.0,405.95,3.55,0.03,0.0075,464.69,25.64,0.08,0.0031,324.56,1.65,0.03,0.0154,272.3
August,25,4:00,1.92,0.0,0.0,579.55,3.17,0.15,0.0483,379.99,16.9,0.0,0.0,363.16,1.69,0.03,0.0187,232.34
August,25,4:30,2.07,0.0,0.0,565.07,2.9,0.1,0.0342,313.63,18.66,0.08,0.0044,320.44,1.65,0.03,0.0202,327.03
August,25,5:00,2.85,0.0,0.0,499.25,2.63,0.03,0.0108,436.02,16.39,0.09,0.0056,299.69,1.6,0.02,0.0114,340.47
August,25,5:30,2.91,0.03,0.0117,710.79,3.21,0.29,0.0908,467.18,15.09,0.2,0.0131,258.83,2.34,0.03,0.0148,321.41
August,25,6:00,2.6,0.16,0.0617,480.48,4.89,0.54,0.11,322.44,31.41,0.19,0.006,238.48,14.36,0.47,0.0325,300.71
August,25,6:30,2.84,0.7,0.2465,418.02,8.22,3.67,0.4464,549.02,52.17,1.18,0.0227,246.59,21.55,1.07,0.0498,272.57
August,25,7:00,9.39,2.09,0.2222,305.34,28.96,0.34,0.0117,349.51,88.09,0.31,0.0035,267.72,33.83,0.04,0.0012,282.21
August,25,7:30,13.8,3.17,0.2295,357.27,47.37,1.68,0.0354,286.31,146.99,0.75,0.0051,253.75,62.73,0.11,0.0018,278.08
August,25,8:00,50.54,1.16,0.023,292.68,90.03,0.56,0.0062,284.48,270.91,0.98,0.0036,274.41,128.32,1.09,0.0085,274.84
August,25,8:30,81.72,1.54,0.0188,307.97,137.71,1.43,0.0104,303.54,394.48,1.5,0.0038,297.82,170.38,0.51,0.003,296.43
August,25,9:00,119.54,0.81,0.0068,307.88,199.26,1.04,0.0052,303.44,562.61,1.01,0.0018,305.91,263.87,1.42,0.0054,296.81
August,25,9:30,163.98,1.25,0.0076,320.63,258.02,1.83,0.0071,314.13,697.05,2.09,0.003,305.83,322.42,1.77,0.0055,297.04
August,25,10:00,172.06,0.84,0.0049,315.61,320.1,1.92,0.006,322.66,815.08,3.34,0.0041,310.81,399.29,2.48,0.0062,296.23
August,25,10:30,206.97,1.08,0.0052,320.11,340.0,4.69,0.0138,330.44,907.55,6.63,0.0073,323.44,396.95,5.52,0.0139,303.17
August,25,11:00,208.96,0.69,0.0033,323.24,373.86,1.53,0.0041,336.81,971.43,3.79,0.0039,325.27,453.58,4.85,0.0107,311.57
August,25,11:30,210.51,1.01,0.0048,322.13,391.58,2.98,0.0076,339.79,996.13,5.38,0.0054,329.42,503.34,6.09,0.0121,315.24
August,25,12:00,215.15,0.9,0.0042,318.56,444.11,2.98,0.0067,341.73,1008.21,6.45,0.0064,329.46,525.39,4.41,0.0084,312.44
August,25,12:30,214.01,1.33,0.0062,321.77,443.9,5.42,0.0122,341.08,1010.85,16.58,0.0164,336.14,511.58,6.45,0.0126,316.19
August,25,13:00,219.19,0.96,0.0044,323.62,445.02,4.01,0.009,339.41,1023.57,9.62,0.0094,340.68,521.21,7.92,0.0152,314.23
August,25,13:30,217.15,0.74,0.0034,323.9,457.47,4.3,0.0094,346.72,1021.08,10.01,0.0098,336.86,517.69,7.14,0.0138,327.5
August,25,14:00,225.54,0.65,0.0029,324.26,481.67,2.65,0.0055,343.13,1015.74,6.81,0.0067,341.99,532.83,6.39,0.012,324.92
August,25,14:30,233.38,0.82,0.0035,317.33,487.61,4.88,0.01,348.09,1029.37,8.44,0.0082,347.33,532.23,7.88,0.0148,333.52
August,25,15:00,222.86,1.14,0.0051,319.07,476.76,3.15,0.0066,345.84,1028.83,6.38,0.0062,342.05,518.54,5.29,0.0102,332.0
August,25,15:30,223.23,1.99,0.0089,321.09,475.05,4.89,0.0103,341.67,1021.09,15.93,0.0156,339.52,526.13,6.0,0.0114,324.95
August,25,16:00,216.51,1.36,0.0063,323.8,490.59,2.89,0.0059,347.45,995.42,13.14,0.0132,343.61,515.68,1.6,0.0031,325.07
August,25,16:30,210.36,0.5,0.0024,330.95,471.91,3.3,0.007,344.89,946.58,6.82,0.0072,343.71,498.63,1.55,0.0031,327.06
August,25,17:00,189.83,1.1,0.0058,327.26,468.98,5.72,0.0122,349.54,914.54,7.04,0.0077,345.53,489.5,1.57,0.0032,329.62
August,25,17:30,169.8,1.43,0.0084,320.63,435.17,6.18,0.0142,354.74,809.26,5.75,0.0071,344.07,436.11,1.4,0.0032,330.35
August,25,18:00,149.8,0.9,0.006,320.69,389.16,5.56,0.0143,349.47,761.19,7.16,0.0094,344.97,402.99,1.81,0.0045,331.18
August,25,18:30,135.66,1.02,0.0075,340.25,356.57,3.96,0.0111,339.23,669.87,5.63,0.0084,341.43,361.02,0.83,0.0023,320.46
August,25,19:00,87.67,0.39,0.0044,355.33,321.21,2.06,0.0064,343.32,596.82,8.53,0.0143,344.86,339.09,1.9,0.0056,316.21
August,25,19:30,65.59,0.4,0.0061,334.41,300.66,1.98,0.0066,341.26,525.7,14.04,0.0267,346.78,299.96,3.84,0.0128,323.29
August,25,20:00,50.3,1.13,0.0225,335.97,256.23,2.95,0.0115,342.4,455.14,7.28,0.016,347.02,262.13,5.14,0.0196,320.09
August,25,20:30,44.09,1.45,0.0328,319.58,216.5,2.38,0.011,330.27,373.57,2.32,0.0062,344.42,238.69,2.84,0.0119,320.31
August,25,21:00,28.89,0.88,0.0304,326.37,171.9,1.25,0.0073,328.75,334.83,1.14,0.0034,333.98,180.9,2.95,0.0163,312.84
August,25,21:30,22.97,0.52,0.0225,341.16,154.47,1.16,0.0075,323.37,258.99,1.01,0.0039,333.14,164.04,0.84,0.0051,308.6
August,25,22:00,17.88,0.37,0.0205,340.65,125.45,2.36,0.0188,306.85,234.74,1.92,0.0082,327.42,148.51,1.19,0.008,318.53
August,25,22:30,13.39,3.47,0.2588,376.21,95.3,1.07,0.0112,304.35,174.51,0.75,0.0043,319.66,112.51,0.29,0.0026,315.17
August,25,23:00,10.67,1.09,0.1021,351.84,69.36,0.26,0.0038,325.44,146.54,0.18,0.0012,311.3,80.19,0.19,0.0024,306.19
August,25,23:30,10.03,1.35,0.1349,333.11,57.27,0.61,0.0107,316.54,103.66,0.2,0.0019,305.12,64.15,0.3,0.0046,298.71
August,26,0:00,3.97,0.12,0.0312,626.22,31.05,0.93,0.0298,302.73,59.43,0.87,0.0147,335.01,33.52,0.33,0.0097,293.38
August,26,0:30,3.06,0.04,0.014,375.43,22.55,0.53,0.0236,288.17,37.28,0.27,0.0073,311.61,23.67,0.16,0.0068,291.76
August,26,1:00,2.77,0.04,0.0153,425.94,8.61,0.32,0.0369,319.59,31.96,0.8,0.0251,314.63,17.86,0.08,0.0043,329.24
August,26,1:30,2.14,0.17,0.08,397.11,5.13,0.38,0.0737,342.1,23.65,0.46,0.0193,311.86,12.54,0.09,0.007,315.96
August,26,2:00,1.77,0.07,0.0383,294.43,3.59,0.02,0.0059,362.64,14.6,0.38,0.0257,305.52,10.63,0.43,0.0408,327.74
August,26,2:30,1.58,0.01,0.0033,340.78,3.38,0.0,0.0,413.21,15.52,0.51,0.0326,299.45,9.61,0.27,0.0286,308.74
August,26,3:00,1.68,0.0,0.0,374.72,2.85,0.0,0.0,362.53,11.94,0.32,0.0269,334.64,2.75,0.07,0.0252,372.36
August,26,3:30,1.61,0.0,0.0,398.67,2.61,0.0,0.0,276.61,11.36,0.07,0.006,316.33,0.98,0.01,0.007,402.39
August,26,4:00,1.57,0.0,0.0,591.59,1.75,0.01,0.005,288.82,9.94,0.25,0.0247,315.67,1.01,0.0,0.004,344.15
August,26,4:30,1.8,0.0,0.0,574.65,1.75,0.0,0.0025,242.58,10.09,0.36,0.0359,333.83,0.98,0.0,0.0049,364.84
August,26,5:00,2.5,0.0,0.0,502.03,1.8,0.0,0.0025,300.38,12.56,0.02,0.0018,294.47,1.08,0.01,0.0047,367.65
August,26,5:30,2.4,0.02,0.0067,743.67,2.33,0.01,0.0025,281.34,17.57,0.18,0.0104,280.63,1.68,0.01,0.0047,342.26
August,26,6:00,2.33,0.11,0.0479,490.38,3.79,0.04,0.0108,292.3,28.15,0.08,0.0029,251.63,12.13,0.06,0.0047,278.19
August,26,6:30,2.6,0.6,0.2311,406.2,6.15,0.85,0.1389,410.18,51.37,1.05,0.0204,241.36,22.33,1.3,0.058,270.76
August,26,7:00,8.43,1.58,0.1873,310.6,23.26,0.2,0.0084,300.97,76.69,0.82,0.0107,264.34,39.49,0.31,0.0079,268.47
August,26,7:30,11.57,2.32,0.2001,374.51,41.97,0.85,0.0203,290.37,148.68,1.13,0.0076,253.72,56.01,0.59,0.0106,267.87
August,26,8:00,41.31,0.95,0.0229,298.06,74.67,0.24,0.0032,283.15,248.77,1.59,0.0064,282.52,114.91,1.06,0.0092,276.51
August,26,8:30,69.14,1.06,0.0154,310.83,113.27,0.95,0.0084,288.63,341.44,2.59,0.0076,305.04,162.19,3.6,0.0222,291.89
August,26,9:00,105.11,0.61,0.0058,308.96,171.23,0.98,0.0057,290.8,518.35,2.38,0.0046,316.48,231.52,2.57,0.0111,293.27
August,26,9:30,142.28,1.07,0.0075,322.29,220.34,1.3,0.0059,313.27,640.56,6.21,0.0097,319.8,274.06,4.69,0.0171,293.35
August,26,10:00,152.18,0.96,0.0063,315.09,257.25,1.59,0.0062,317.3,704.87,5.15,0.0073,321.27,331.66,6.93,0.0209,295.93
August,26,10:30,180.67,0.94,0.0052,320.37,284.27,2.5,0.0088,323.06,831.3,9.56,0.0115,324.65,345.71,11.96,0.0346,301.71
August,26,11:00,181.56,0.49,0.0027,321.87,322.75,3.16,0.0098,330.14,875.68,5.08,0.0058,334.81,388.23,7.34,0.0189,306.62
August,26,11:30,183.42,0.7,0.0038,317.97,333.76,4.71,0.0141,329.38,887.59,7.01,0.0079,337.01,425.53,10.3,0.0242,307.59
August,26,12:00,189.79,0.85,0.0045,318.68,361.35,4.59,0.0127,334.3,906.05,11.78,0.013,339.56,454.34,6.41,0.0141,312.95
August,26,12:30,187.59,1.11,0.0059,319.83,363.25,5.96,0.0164,340.57,915.71,18.86,0.0206,351.01,442.95,6.38,0.0144,313.19
August,26,13:00,192.96,1.02,0.0053,325.52,374.93,6.15,0.0164,331.6,915.53,13.73,0.015,348.6,443.85,9.63,0.0217,312.2
August,26,13:30,190.63,0.46,0.0024,323.18,395.02,6.72,0.017,332.52,913.17,17.35,0.019,346.39,438.74,9.17,0.0209,311.4
August,26,14:00,197.68,0.45,0.0023,324.15,410.26,6.15,0.015,330.88,899.4,11.78,0.0131,348.93,469.83,11.23,0.0239,316.09
August,26,14:30,203.2,0.63,0.0031,317.66,424.31,3.65,0.0086,335.8,915.69,18.77,0.0205,358.07,465.61,10.76,0.0231,326.27
August,26,15:00,194.41,1.13,0.0058,317.04,406.55,1.79,0.0044,339.49,909.84,6.73,0.0074,358.73,448.06,10.08,0.0225,323.66
August,26,15:30,194.68,2.22,0.0114,320.13,394.34,2.64,0.0067,342.86,908.71,8.0,0.0088,354.2,458.9,14.18,0.0309,321.52
August,26,16:00,186.5,1.16,0.0062,323.64,402.94,1.41,0.0035,341.16,887.59,4.97,0.0056,353.11,464.2,7.89,0.017,320.84
August,26,16:30,180.17,0.4,0.0022,328.49,402.97,1.77,0.0044,345.56,822.21,2.96,0.0036,348.16,445.51,5.17,0.0116,320.51
August,26,17:00,165.97,1.03,0.0062,325.05,363.37,2.22,0.0061,342.14,794.3,6.04,0.0076,350.69,428.69,3.3,0.0077,328.77
August,26,17:30,149.28,0.88,0.0059,320.22,348.06,2.12,0.0061,346.92,732.6,5.13,0.007,344.83,378.09,4.31,0.0114,318.17
August,26,18:00,130.79,0.56,0.0043,320.57,300.58,2.13,0.0071,339.98,684.34,6.36,0.0093,346.17,348.25,2.09,0.006,320.7
August,26,18:30,119.71,0.71,0.0059,339.19,282.88,2.72,0.0096,338.68,605.14,3.75,0.0062,349.1,307.66,2.0,0.0065,307.91
August,26,19:00,73.38,0.24,0.0033,352.82,262.57,2.1,0.008,333.96,550.06,7.21,0.0131,343.32,291.03,4.89,0.0168,311.15
August,26,19:30,56.01,0.25,0.0044,336.12,239.43,1.17,0.0049,330.76,471.76,7.55,0.016,340.56,266.65,5.2,0.0195,311.18
August,26,20:00,48.45,0.69,0.0143,337.83,211.0,2.98,0.0141,335.34,406.31,9.51,0.0234,346.4,251.05,11.9,0.0474,308.87
August,26,20:30,38.72,0.92,0.0237,317.95,175.0,2.89,0.0165,327.67,343.37,4.43,0.0129,338.62,207.7,5.25,0.0253,316.16
August,26,21:00,25.8,0.75,0.029,321.04,145.12,3.15,0.0217,325.22,289.57,2.55,0.0088,337.56,149.47,5.25,0.0351,318.45
August,26,21:30,19.89,0.76,0.0384,337.09,115.65,1.48,0.0128,329.52,225.96,1.97,0.0087,349.87,136.5,5.88,0.0431,307.43
August,26,22:00,15.56,0.84,0.0539,346.82,104.03,2.11,0.0203,317.64,198.3,2.44,0.0123,346.87,113.61,2.77,0.0244,315.8
August,26,22:30,11.93,2.6,0.2177,383.86,79.56,0.44,0.0055,295.84,143.78,0.47,0.0033,323.13,92.74,0.91,0.0098,290.71
August,26,23:00,9.42,0.77,0.0821,349.07,57.45,0.36,0.0062,293.29,124.59,0.54,0.0043,327.35,65.3,0.47,0.0072,298.05
August,26,23:30,8.04,0.54,0.0675,342.35,43.26,0.23,0.0053,286.01,82.7,0.16,0.0019,316.8,52.18,0.59,0.0113,293.14
August,27,0:00,3.43,0.11,0.0313,896.8,34.57,0.87,0.0253,303.61,51.73,0.74,0.0143,327.38,0.0,0.0,0.0171,320.28
August,27,0:30,2.65,0.06,0.0227,398.41,23.34,0.37,0.0158,287.15,39.32,0.36,0.0092,334.05,0.0,0.0,0.0056,321.53
August,27,1:00,2.64,0.07,0.0253,364.97,8.66,0.2,0.0233,374.54,31.88,0.59,0.0185,333.32,0.0,0.0,0.0098,351.38
August,27,1:30,2.1,0.28,0.1342,501.17,6.21,0.52,0.083,298.14,27.14,0.5,0.0186,294.79,0.0,0.0,0.0326,364.86
August,27,2:00,1.79,0.12,0.0667,530.45,3.91,0.37,0.0939,333.21,17.13,0.68,0.0399,306.65,0.0,0.0,0.04,364.5
August,27,2:30,1.53,0.02,0.01,587.49,3.55,0.05,0.0139,352.57,12.96,0.3,0.0233,358.27,0.0,0.0,0.025,366.87
August,27,3:00,1.79,0.01,0.0083,500.61,3.41,0.0,0.0,314.16,13.18,0.32,0.0243,429.11,0.0,0.0,0.0452,433.64
August,27,3:30,1.6,0.01,0.0067,518.28,3.62,0.0,0.0,323.88,10.25,0.02,0.0024,389.38,0.0,0.0,0.0553,394.69
August,27,4:00,1.49,0.01,0.005,481.04,2.98,0.02,0.0083,263.18,9.18,0.09,0.0096,350.59,0.0,0.0,0.0458,434.25
August,27,4:30,1.73,0.01,0.005,457.39,2.59,0.1,0.0375,266.77,9.05,0.12,0.0137,344.49,0.0,0.0,0.0245,406.43
August,27,5:00,2.35,0.01,0.005,433.05,2.34,0.04,0.0178,493.5,11.04,0.31,0.0284,352.83,0.0,0.0,0.0249,435.11
August,27,5:30,2.28,0.02,0.01,483.65,3.73,0.29,0.0768,321.33,11.4,0.93,0.0816,333.33,0.0,0.0,0.0159,410.53
August,27,6:00,2.53,0.18,0.07,287.75,4.59,0.19,0.0405,271.99,28.91,0.28,0.0096,258.91,0.0,0.0,0.0229,274.17
August,27,6:30,2.39,0.25,0.1041,323.53,6.81,1.29,0.1896,360.51,52.97,0.81,0.0153,258.96,0.0,0.0,0.0716,256.98
August,27,7:00,9.14,0.35,0.0378,288.31,24.22,0.19,0.0079,270.49,83.4,0.55,0.0066,261.11,0.0,0.0,0.0329,267.96
August,27,7:30,18.39,0.7,0.038,340.16,40.06,0.77,0.0192,282.53,133.08,1.54,0.0116,263.79,0.0,0.0,0.0144,277.88
August,27,8:00,41.69,0.5,0.0121,275.81,77.08,0.28,0.0036,278.72,270.27,1.7,0.0063,274.52,0.0,0.0,0.0079,270.99
August,27,8:30,70.93,0.79,0.0112,305.56,122.81,0.74,0.006,295.52,364.84,2.01,0.0055,311.62,0.0,0.0,0.0142,289.8
August,27,9:00,110.15,0.63,0.0057,316.62,186.69,0.82,0.0044,297.73,526.45,2.63,0.005,313.53,0.0,0.0,0.0164,289.25
August,27,9:30,132.29,0.73,0.0055,316.8,231.09,1.57,0.0068,314.17,665.75,4.93,0.0074,308.09,0.0,0.0,0.0161,297.28
August,27,10:00,147.29,0.69,0.0047,310.8,266.72,1.15,0.0043,313.81,769.78,5.7,0.0074,314.05,0.0,0.0,0.0126,294.61
August,27,10:30,185.07,1.43,0.0077,312.87,318.74,3.73,0.0117,328.76,838.78,10.23,0.0122,321.53,0.0,0.0,0.0331,303.69
August,27,11:00,184.9,0.89,0.0048,311.97,322.22,3.38,0.0105,337.88,888.71,7.82,0.0088,321.15,0.0,0.0,0.025,307.78
August,27,11:30,183.35,0.92,0.005,311.37,362.38,5.51,0.0152,334.71,922.75,12.64,0.0137,326.08,0.0,0.0,0.0132,309.46
August,27,12:00,189.58,0.97,0.0051,308.29,370.29,2.7,0.0073,339.14,930.3,13.86,0.0149,329.0,0.0,0.0,0.0165,312.07
August,27,12:30,190.62,1.11,0.0058,316.91,364.15,4.95,0.0136,342.65,931.22,19.0,0.0204,336.41,0.0,0.0,0.0152,311.54
August,27,13:00,196.81,0.77,0.0039,322.61,377.33,4.41,0.0117,339.15,927.52,11.78,0.0127,341.9,0.0,0.0,0.0167,307.24
August,27,13:30,190.84,0.86,0.0045,320.65,398.95,5.07,0.0127,343.01,906.49,12.42,0.0137,338.09,0.0,0.0,0.018,314.28
August,27,14:00,195.31,1.13,0.0058,318.0,423.68,5.93,0.014,338.4,919.98,10.76,0.0117,340.53,0.0,0.0,0.0211,320.68
August,27,14:30,206.0,1.63,0.0079,318.73,438.16,6.0,0.0137,344.32,925.36,16.93,0.0183,343.14,0.0,0.0,0.0536,331.19
