Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,23,19:30,74.76,0.49,0.0065,303.38,190.03,2.81,0.0148,320.78,355.15,2.45,0.0069,339.94,197.55,3.71,0.0188,336.66
August,23,20:00,49.07,1.72,0.0351,306.18,178.26,3.9,0.0219,335.56,327.03,3.3,0.0101,342.98,176.62,4.27,0.0242,323.57
August,23,20:30,40.57,1.02,0.0252,323.99,170.83,2.94,0.0172,316.27,272.54,2.73,0.01,337.01,155.8,1.96,0.0126,327.41
August,23,21:00,32.7,1.7,0.052,309.18,148.47,1.78,0.012,317.58,245.22,0.91,0.0037,327.39,131.32,6.75,0.0514,328.84
August,23,21:30,29.91,1.37,0.0457,288.7,141.88,1.76,0.0124,318.81,194.43,0.78,0.004,326.99,101.99,3.62,0.0355,338.14
August,23,22:00,26.08,1.53,0.0587,310.88,117.4,1.54,0.0131,310.88,156.92,0.78,0.005,326.19,96.06,1.37,0.0143,337.89
August,23,22:30,24.66,2.63,0.1066,299.81,96.81,1.37,0.0142,316.06,128.15,0.92,0.0072,324.07,85.31,1.43,0.0168,327.25
August,23,23:00,19.43,1.68,0.0865,379.79,77.43,0.88,0.0114,325.8,107.51,0.46,0.0043,320.17,62.27,0.74,0.0119,323.99
August,23,23:30,13.39,0.53,0.0393,240.1,70.68,0.54,0.0077,314.72,80.52,0.33,0.0041,332.67,42.8,0.97,0.0226,323.4
August,24,0:00,0.67,0.02,0.0267,475.39,17.66,0.72,0.0409,318.86,28.19,0.38,0.0134,309.45,17.18,0.28,0.0165,328.27
August,24,0:30,0.56,0.0,0.005,348.85,11.07,0.2,0.0182,304.18,22.54,0.14,0.006,329.08,15.09,0.1,0.0063,345.46
August,24,1:00,0.81,0.01,0.0117,395.18,5.2,0.17,0.0335,341.67,17.21,0.16,0.0095,321.46,8.98,0.06,0.0072,389.8
August,24,1:30,0.49,0.01,0.0142,407.68,3.35,0.13,0.0381,299.22,13.7,0.16,0.0114,306.71,7.97,0.29,0.0363,390.93
August,24,2:00,0.51,0.0,0.0083,357.48,2.54,0.08,0.0308,309.21,7.95,0.16,0.0204,311.6,4.9,0.21,0.0421,386.35
August,24,2:30,0.46,0.0,0.0083,444.31,2.39,0.0,0.0,360.79,6.17,0.09,0.0146,367.71,3.5,0.35,0.0994,436.43
August,24,3:00,0.45,0.0,0.0083,368.66,2.23,0.0,0.0,357.29,6.96,0.16,0.0231,429.02,2.28,0.12,0.0519,533.96
August,24,3:30,0.39,0.0,0.0083,293.22,2.49,0.0,0.0,314.3,4.91,0.01,0.0022,397.01,1.86,0.15,0.0816,341.82
August,24,4:00,0.34,0.01,0.015,319.57,1.74,0.01,0.005,250.5,5.1,0.0,0.0,388.55,1.82,0.17,0.0924,403.08
August,24,4:30,0.44,0.02,0.035,262.14,1.37,0.04,0.0308,272.29,3.6,0.01,0.0037,380.51,2.35,0.22,0.0927,383.5
August,24,5:00,0.44,0.02,0.035,260.08,1.2,0.01,0.0108,484.78,4.83,0.03,0.0065,369.37,2.45,0.09,0.0387,347.04
August,24,5:30,0.37,0.03,0.09,385.62,1.67,0.02,0.0148,408.65,5.25,0.14,0.0275,303.31,2.52,0.11,0.0454,344.23
August,24,6:00,0.51,0.03,0.0495,288.88,1.66,0.08,0.0492,322.26,10.02,0.03,0.003,254.42,5.08,0.17,0.0338,256.71
August,24,6:30,0.77,0.15,0.1887,302.51,3.56,0.72,0.2015,401.59,17.88,0.31,0.0173,277.85,10.71,0.34,0.0317,254.65
August,24,7:00,1.91,0.04,0.0195,273.41,10.77,0.05,0.0042,289.24,30.26,0.19,0.0062,256.9,14.11,0.23,0.0162,273.35
August,24,7:30,2.69,0.05,0.0201,334.79,12.75,0.27,0.0211,279.18,51.67,0.45,0.0088,259.04,24.61,0.28,0.0113,284.28
August,24,8:00,10.8,0.12,0.011,270.68,29.4,0.06,0.0021,284.35,107.82,0.78,0.0072,272.12,46.67,0.37,0.0079,289.95
August,24,8:30,18.28,0.11,0.0058,296.8,43.05,0.22,0.005,309.83,163.94,0.8,0.0049,301.39,66.2,0.55,0.0083,297.59
August,24,9:00,30.88,0.23,0.0073,306.04,74.49,0.3,0.004,311.45,223.48,1.01,0.0045,307.72,98.5,1.41,0.0143,297.91
August,24,9:30,42.29,0.25,0.0059,322.68,97.6,0.61,0.0062,319.0,291.54,1.52,0.0052,318.96,118.05,1.85,0.0157,294.21
August,24,10:00,54.01,0.39,0.0072,319.8,128.91,0.79,0.0061,315.46,341.76,1.71,0.005,315.93,148.61,2.21,0.0149,308.03
August,24,10:30,59.17,0.52,0.0088,321.79,144.53,1.81,0.0125,338.3,364.42,3.06,0.0084,332.49,162.96,4.4,0.027,318.74
August,24,11:00,57.97,0.35,0.006,326.51,164.68,2.06,0.0125,342.58,395.05,3.0,0.0076,338.8,172.87,2.85,0.0165,323.72
August,24,11:30,60.11,0.31,0.0051,336.75,178.93,3.29,0.0184,342.94,409.77,3.52,0.0086,340.05,186.79,3.25,0.0174,323.65
August,24,12:00,61.24,0.53,0.0086,319.45,193.26,1.97,0.0102,337.22,427.0,4.48,0.0105,340.57,199.43,4.17,0.0209,326.29
August,24,12:30,62.28,0.49,0.0078,315.75,201.54,3.39,0.0168,344.99,427.54,6.24,0.0146,340.02,195.97,2.31,0.0118,318.83
August,24,13:00,61.11,0.62,0.0101,313.43,210.03,2.0,0.0095,345.53,418.16,3.89,0.0093,347.79,199.7,2.06,0.0103,326.54
August,24,13:30,63.6,0.58,0.0091,330.7,217.32,3.61,0.0166,343.63,413.51,3.93,0.0095,346.19,199.5,4.43,0.0222,337.35
August,24,14:00,65.35,0.73,0.0111,328.3,228.23,4.82,0.0211,346.64,415.97,3.62,0.0087,348.29,210.62,5.48,0.026,335.49
August,24,14:30,67.84,1.33,0.0196,333.57,224.83,4.23,0.0188,347.9,423.87,5.04,0.0119,346.43,213.83,12.7,0.0594,333.11
August,24,15:00,66.99,1.15,0.0171,334.26,226.54,1.38,0.0061,349.56,421.69,3.04,0.0072,350.77,216.16,10.55,0.0488,329.76
August,24,15:30,69.22,1.37,0.0198,332.33,223.84,2.93,0.0131,345.16,420.04,10.12,0.0241,348.13,215.51,19.89,0.0923,330.66
August,24,16:00,63.68,0.26,0.0041,337.12,226.56,1.84,0.0081,350.24,420.39,4.67,0.0111,347.93,216.8,11.27,0.052,334.74
August,24,16:30,62.86,0.16,0.0025,330.7,218.57,1.7,0.0078,358.85,412.06,1.9,0.0046,348.58,211.54,5.06,0.0239,336.34
August,24,17:00,54.2,0.46,0.0084,333.91,203.77,1.77,0.0087,359.42,392.52,1.14,0.0029,348.69,198.78,1.61,0.0081,335.12
August,24,17:30,53.43,0.34,0.0063,326.27,193.41,1.43,0.0074,355.06,370.28,1.3,0.0035,348.43,187.86,1.71,0.0091,338.7
August,24,18:00,40.64,0.15,0.0036,318.73,173.65,1.44,0.0083,354.88,340.58,1.7,0.005,349.74,172.99,1.04,0.006,344.24
August,24,18:30,37.2,0.19,0.0052,345.12,166.62,1.6,0.0096,347.64,306.3,1.19,0.0039,350.29,163.93,1.21,0.0074,338.07
August,24,19:00,21.78,0.03,0.0013,345.77,146.69,1.36,0.0093,344.68,262.23,1.65,0.0063,351.93,152.19,1.22,0.008,330.74
August,24,19:30,17.37,0.14,0.0081,342.08,134.09,0.82,0.0061,334.77,237.72,2.78,0.0117,350.63,128.38,2.3,0.0179,338.98
August,24,20:00,13.39,0.15,0.0113,334.63,115.9,1.24,0.0107,337.65,212.86,2.72,0.0128,355.49,112.07,2.23,0.0199,328.25
August,24,20:30,11.6,0.17,0.0145,345.3,96.88,0.52,0.0054,320.46,180.15,2.0,0.0111,342.73,100.11,1.24,0.0124,331.3
August,24,21:00,7.79,0.29,0.0375,354.2,76.02,0.7,0.0092,322.8,155.65,0.75,0.0048,338.29,84.22,4.22,0.0501,331.52
August,24,21:30,6.62,0.33,0.0495,324.32,70.77,0.37,0.0052,328.92,131.08,0.92,0.007,337.8,62.41,1.98,0.0317,341.66
August,24,22:00,5.03,0.07,0.0139,345.36,54.02,0.41,0.0075,323.17,104.97,0.55,0.0052,327.54,60.81,0.82,0.0135,348.19
August,24,22:30,3.09,0.34,0.1088,322.51,38.52,0.25,0.0066,315.69,80.58,0.93,0.0115,326.95,50.94,0.85,0.0166,327.55
August,24,23:00,2.83,0.19,0.0663,285.98,30.41,0.25,0.0081,303.77,62.49,0.37,0.0059,321.54,39.64,0.49,0.0124,321.59
August,24,23:30,1.62,0.03,0.0165,294.81,24.0,0.16,0.0066,301.85,46.74,0.32,0.0069,323.88,29.28,0.61,0.021,324.52
August,25,0:00,4.56,0.14,0.0312,589.26,40.86,0.94,0.0229,328.32,70.84,0.8,0.0113,330.44,39.7,0.05,0.0012,327.23
August,25,0:30,3.76,0.05,0.014,376.01,29.02,0.63,0.0217,348.51,48.23,0.34,0.007,328.23,30.08,0.02,0.0007,331.23
August,25,1:00,3.18,0.08,0.0253,399.45,12.04,0.36,0.03,400.83,36.19,0.66,0.0183,324.75,20.68,0.0,0.0,313.85
August,25,1:30,2.35,0.22,0.095,378.58,7.1,0.2,0.0277,308.64,28.75,0.41,0.0142,325.62,17.57,0.1,0.0057,355.16
August,25,2:00,2.04,0.09,0.0433,322.68,4.31,0.0,0.0,358.35,18.67,0.66,0.0353,314.62,13.33,0.76,0.0567,351.55
August,25,2:30,1.72,0.01,0.0033,340.83,4.48,0.01,0.0029,413.21,15.52,0.32,0.0206,306.48,13.67,1.42,0.104,478.78
August,25,3:00,1.82,0.0,0.0,371.31,3.4,0.0,0.0,383.37,23.14,0.91,0.0394,330.63,3.72,0.21,0.0575,501.63
August,25,3:30,1.92,0.0,0.0,414.07,3.55,0.03,0.0075,473.98,25.64,0.08,0.0031,331.05,1.65,0.03,0.0154,277.74
August,25,4:00,1.92,0.0,0.0,591.15,3.17,0.15,0.0483,387.59,16.9,0.0,0.0,370.43,1.69,0.03,0.0187,236.98
August,25,4:30,2.07,0.0,0.0,576.38,2.9,0.1,0.0342,319.9,18.66,0.08,0.0044,326.85,1.65,0.03,0.0202,333.58
August,25,5:00,2.85,0.0,0.0,509.24,2.63,0.03,0.0108,444.74,16.39,0.09,0.0056,305.69,1.6,0.02,0.0114,347.28
August,25,5:30,2.91,0.03,0.0117,725.0,3.21,0.29,0.0908,476.52,15.09,0.2,0.0131,264.0,2.34,0.03,0.0148,327.83
August,25,6:00,2.6,0.16,0.0617,490.09,4.89,0.54,0.11,328.88,31.41,0.19,0.006,243.25,14.36,0.47,0.0325,306.72
August,25,6:30,2.84,0.7,0.2465,426.38,8.22,3.67,0.4464,560.0,52.17,1.18,0.0227,251.52,21.55,1.07,0.0498,278.02
August,25,7:00,9.39,2.09,0.2222,311.44,28.96,0.34,0.0117,356.5,88.09,0.31,0.0035,273.07,33.83,0.04,0.0012,287.86
August,25,7:30,13.8,3.17,0.2295,364.41,47.37,1.68,0.0354,292.04,146.99,0.75,0.0051,258.82,62.73,0.11,0.0018,283.65
August,25,8:00,50.54,1.16,0.023,298.53,90.03,0.56,0.0062,290.17,270.91,0.98,0.0036,279.9,128.32,1.09,0.0085,280.33
August,25,8:30,81.72,1.54,0.0188,314.13,137.71,1.43,0.0104,309.61,394.48,1.5,0.0038,303.77,170.38,0.51,0.003,302.36
August,25,9:00,119.54,0.81,0.0068,314.04,199.26,1.04,0.0052,309.51,562.61,1.01,0.0018,312.03,263.87,1.42,0.0054,302.74
August,25,9:30,163.98,1.25,0.0076,327.04,258.02,1.83,0.0071,320.42,697.05,2.09,0.003,311.94,322.42,1.77,0.0055,302.99
August,25,10:00,172.06,0.84,0.0049,321.92,320.1,1.92,0.006,329.12,815.08,3.34,0.0041,317.03,399.29,2.48,0.0062,302.16
August,25,10:30,206.97,1.08,0.0052,326.51,340.0,4.69,0.0138,337.05,907.55,6.63,0.0073,329.9,396.95,5.52,0.0139,309.23
August,25,11:00,208.96,0.69,0.0033,329.71,373.86,1.53,0.0041,343.55,971.43,3.79,0.0039,331.77,453.58,4.85,0.0107,317.81
August,25,11:30,210.51,1.01,0.0048,328.57,391.58,2.98,0.0076,346.59,996.13,5.38,0.0054,336.01,503.34,6.09,0.0121,321.55
August,25,12:00,215.15,0.9,0.0042,324.94,444.11,2.98,0.0067,348.56,1008.21,6.45,0.0064,336.05,525.39,4.41,0.0084,318.69
August,25,12:30,214.01,1.33,0.0062,328.2,443.9,5.42,0.0122,347.9,1010.85,16.58,0.0164,342.86,511.58,6.45,0.0126,322.51
August,25,13:00,219.19,0.96,0.0044,330.1,445.02,4.01,0.009,346.2,1023.57,9.62,0.0094,347.49,521.21,7.92,0.0152,320.52
August,25,13:30,217.15,0.74,0.0034,330.38,457.47,4.3,0.0094,353.66,1021.08,10.01,0.0098,343.6,517.69,7.14,0.0138,334.05
August,25,14:00,225.54,0.65,0.0029,330.75,481.67,2.65,0.0055,349.99,1015.74,6.81,0.0067,348.83,532.83,6.39,0.012,331.42
August,25,14:30,233.38,0.82,0.0035,323.68,487.61,4.88,0.01,355.05,1029.37,8.44,0.0082,354.28,532.23,7.88,0.0148,340.19
August,25,15:00,222.86,1.14,0.0051,325.45,476.76,3.15,0.0066,352.76,1028.83,6.38,0.0062,348.89,518.54,5.29,0.0102,338.64
August,25,15:30,223.23,1.99,0.0089,327.51,475.05,4.89,0.0103,348.5,1021.09,15.93,0.0156,346.31,526.13,6.0,0.0114,331.45
August,25,16:00,216.51,1.36,0.0063,330.27,490.59,2.89,0.0059,354.4,995.42,13.14,0.0132,350.49,515.68,1.6,0.0031,331.57
August,25,16:30,210.36,0.5,0.0024,337.57,471.91,3.3,0.007,351.79,946.58,6.82,0.0072,350.58,498.63,1.55,0.0031,333.61
August,25,17:00,189.83,1.1,0.0058,333.81,468.98,5.72,0.0122,356.53,914.54,7.04,0.0077,352.44,489.5,1.57,0.0032,336.21
August,25,17:30,169.8,1.43,0.0084,327.04,435.17,6.18,0.0142,361.84,809.26,5.75,0.0071,350.95,436.11,1.4,0.0032,336.95
August,25,18:00,149.8,0.9,0.006,327.1,389.16,5.56,0.0143,356.46,761.19,7.16,0.0094,351.87,402.99,1.81,0.0045,337.8
August,25,18:30,135.66,1.02,0.0075,347.05,356.57,3.96,0.0111,346.02,669.87,5.63,0.0084,348.26,361.02,0.83,0.0023,326.87
August,25,19:00,87.67,0.39,0.0044,362.43,321.21,2.06,0.0064,350.19,596.82,8.53,0.0143,351.76,339.09,1.9,0.0056,322.54
August,25,19:30,65.59,0.4,0.0061,341.1,300.66,1.98,0.0066,348.09,525.7,14.04,0.0267,353.71,299.96,3.84,0.0128,329.76
August,25,20:00,50.3,1.13,0.0225,342.69,256.23,2.95,0.0115,349.25,455.14,7.28,0.016,353.96,262.13,5.14,0.0196,326.49
August,25,20:30,44.09,1.45,0.0328,325.97,216.5,2.38,0.011,336.88,373.57,2.32,0.0062,351.31,238.69,2.84,0.0119,326.72
August,25,21:00,28.89,0.88,0.0304,332.9,171.9,1.25,0.0073,335.33,334.83,1.14,0.0034,340.66,180.9,2.95,0.0163,319.1
August,25,21:30,22.97,0.52,0.0225,347.98,154.47,1.16,0.0075,329.84,258.99,1.01,0.0039,339.81,164.04,0.84,0.0051,314.77
August,25,22:00,17.88,0.37,0.0205,347.46,125.45,2.36,0.0188,312.99,234.74,1.92,0.0082,333.97,148.51,1.19,0.008,324.9
August,25,22:30,13.39,3.47,0.2588,383.74,95.3,1.07,0.0112,310.43,174.51,0.75,0.0043,326.05,112.51,0.29,0.0026,321.47
August,25,23:00,10.67,1.09,0.1021,358.88,69.36,0.26,0.0038,331.95,146.54,0.18,0.0012,317.53,80.19,0.19,0.0024,312.32
August,25,23:30,10.03,1.35,0.1349,339.78,57.27,0.61,0.0107,322.87,103.66,0.2,0.0019,311.23,64.15,0.3,0.0046,304.69
August,26,0:00,4.36,0.14,0.0312,638.75,32.4,0.97,0.0298,308.79,60.97,0.9,0.0147,341.71,35.91,0.35,0.0097,299.25
August,26,0:30,3.36,0.05,0.014,382.94,23.53,0.56,0.0236,293.93,38.25,0.28,0.0073,317.84,25.36,0.17,0.0068,297.6
August,26,1:00,3.05,0.05,0.0153,434.46,8.98,0.33,0.0369,325.99,32.79,0.82,0.0251,320.92,19.14,0.08,0.0043,335.83
August,26,1:30,2.36,0.19,0.08,405.05,5.35,0.39,0.0737,348.94,24.26,0.47,0.0193,318.1,13.44,0.09,0.007,322.28
August,26,2:00,1.95,0.07,0.0383,300.32,3.75,0.02,0.0059,369.9,14.98,0.38,0.0257,311.63,11.39,0.46,0.0408,334.29
August,26,2:30,1.74,0.01,0.0033,347.59,3.53,0.0,0.0,421.48,15.92,0.52,0.0326,305.44,10.3,0.29,0.0286,314.92
August,26,3:00,1.85,0.0,0.0,382.22,2.97,0.0,0.0,369.78,12.25,0.33,0.0269,341.33,2.95,0.07,0.0252,379.81
August,26,3:30,1.77,0.0,0.0,406.64,2.72,0.0,0.0,282.14,11.65,0.07,0.006,322.66,1.05,0.01,0.007,410.43
August,26,4:00,1.73,0.0,0.0,603.43,1.83,0.01,0.005,294.6,10.2,0.25,0.0247,321.98,1.08,0.0,0.004,351.03
August,26,4:30,1.98,0.0,0.0,586.14,1.83,0.0,0.0025,247.43,10.35,0.37,0.0359,340.51,1.05,0.01,0.0049,372.13
August,26,5:00,2.76,0.0,0.0,512.07,1.88,0.0,0.0025,306.39,12.89,0.02,0.0018,300.36,1.16,0.01,0.0047,375.0
August,26,5:30,2.64,0.02,0.0067,758.54,2.43,0.01,0.0025,286.97,18.03,0.19,0.0104,286.25,1.8,0.01,0.0047,349.1
August,26,6:00,2.57,0.12,0.0479,500.19,3.95,0.04,0.0108,298.14,28.88,0.08,0.0029,256.67,13.0,0.06,0.0047,283.75
August,26,6:30,2.86,0.66,0.2311,414.32,6.42,0.89,0.1389,418.38,52.7,1.08,0.0204,246.19,23.93,1.39,0.058,276.18
August,26,7:00,9.27,1.74,0.1873,316.81,24.27,0.2,0.0084,306.99,78.68,0.84,0.0107,269.63,42.31,0.33,0.0079,273.84
August,26,7:30,12.73,2.55,0.2001,382.01,43.79,0.89,0.0203,296.18,152.54,1.16,0.0076,258.79,60.01,0.64,0.0106,273.23
August,26,8:00,45.45,1.04,0.0229,304.02,77.9,0.25,0.0032,288.82,255.23,1.63,0.0064,288.17,123.12,1.13,0.0092,282.04
August,26,8:30,76.06,1.17,0.0154,317.04,118.18,0.99,0.0084,294.41,350.3,2.66,0.0076,311.14,173.78,3.86,0.0222,297.73
August,26,9:00,115.62,0.67,0.0058,315.13,178.65,1.02,0.0057,296.62,531.81,2.45,0.0046,322.81,248.06,2.75,0.0111,299.14
August,26,9:30,156.51,1.17,0.0075,328.74,229.89,1.36,0.0059,319.53,657.19,6.37,0.0097,326.19,293.64,5.02,0.0171,299.22
August,26,10:00,167.4,1.05,0.0063,321.39,268.4,1.66,0.0062,323.65,723.17,5.28,0.0073,327.7,355.36,7.43,0.0209,301.85
August,26,10:30,198.73,1.03,0.0052,326.78,296.59,2.61,0.0088,329.52,852.88,9.81,0.0115,331.14,370.41,12.82,0.0346,307.74
August,26,11:00,199.71,0.54,0.0027,328.31,336.73,3.3,0.0098,336.75,898.41,5.21,0.0058,341.51,415.97,7.86,0.0189,312.75
August,26,11:30,201.76,0.77,0.0038,324.33,348.22,4.91,0.0141,335.96,910.63,7.19,0.0079,343.75,455.93,11.03,0.0242,313.74
August,26,12:00,208.77,0.94,0.0045,325.05,377.01,4.79,0.0127,340.99,929.57,12.08,0.013,346.35,486.8,6.86,0.0141,319.21
August,26,12:30,206.35,1.22,0.0059,326.23,378.99,6.22,0.0164,347.38,939.48,19.35,0.0206,358.03,474.6,6.83,0.0144,319.46
August,26,13:00,212.25,1.12,0.0053,332.03,391.17,6.42,0.0164,338.23,939.3,14.09,0.015,355.57,475.56,10.32,0.0217,318.44
August,26,13:30,209.7,0.5,0.0024,329.65,412.13,7.01,0.017,339.17,936.88,17.8,0.019,353.31,470.09,9.82,0.0209,317.63
August,26,14:00,217.45,0.5,0.0023,330.63,428.03,6.42,0.015,337.5,922.75,12.09,0.0131,355.91,503.4,12.03,0.0239,322.41
August,26,14:30,223.52,0.69,0.0031,324.01,442.69,3.81,0.0086,342.52,939.46,19.26,0.0205,365.23,498.88,11.52,0.0231,332.8
August,26,15:00,213.85,1.24,0.0058,323.38,424.16,1.87,0.0044,346.28,933.46,6.91,0.0074,365.9,480.07,10.8,0.0225,330.13
August,26,15:30,214.15,2.44,0.0114,326.54,411.42,2.76,0.0067,349.72,932.3,8.2,0.0088,361.28,491.69,15.19,0.0309,327.95
August,26,16:00,205.15,1.27,0.0062,330.11,420.4,1.47,0.0035,347.98,910.63,5.1,0.0056,360.17,497.37,8.46,0.017,327.26
August,26,16:30,198.18,0.44,0.0022,335.06,420.43,1.85,0.0044,352.47,843.56,3.04,0.0036,355.12,477.34,5.54,0.0116,326.92
August,26,17:00,182.57,1.13,0.0062,331.55,379.11,2.31,0.0061,348.98,814.92,6.19,0.0076,357.71,459.32,3.54,0.0077,335.35
August,26,17:30,164.21,0.97,0.0059,326.62,363.14,2.22,0.0061,353.86,751.62,5.26,0.007,351.72,405.11,4.62,0.0114,324.54
August,26,18:00,143.86,0.62,0.0043,326.98,313.6,2.23,0.0071,346.78,702.11,6.53,0.0093,353.1,373.13,2.24,0.006,327.12
August,26,18:30,131.68,0.78,0.0059,345.97,295.14,2.83,0.0096,345.45,620.85,3.85,0.0062,356.08,329.64,2.14,0.0065,314.07
August,26,19:00,80.72,0.27,0.0033,359.88,273.95,2.19,0.008,340.64,564.34,7.39,0.0131,350.18,311.82,5.24,0.0168,317.37
August,26,19:30,61.61,0.27,0.0044,342.84,249.8,1.22,0.0049,337.38,484.01,7.74,0.016,347.37,285.7,5.57,0.0195,317.4
August,26,20:00,53.29,0.76,0.0143,344.58,220.14,3.1,0.0141,342.04,416.86,9.75,0.0234,353.33,268.99,12.75,0.0474,315.05
August,26,20:30,42.59,1.01,0.0237,324.31,182.58,3.01,0.0165,334.23,352.28,4.54,0.0129,345.39,222.54,5.63,0.0253,322.48
August,26,21:00,28.38,0.82,0.029,327.46,151.41,3.29,0.0217,331.73,297.09,2.61,0.0088,344.31,160.15,5.62,0.0351,324.81
August,26,21:30,21.88,0.84,0.0384,343.83,120.66,1.54,0.0128,336.11,231.83,2.02,0.0087,356.87,146.25,6.3,0.0431,313.58
August,26,22:00,17.11,0.92,0.0539,353.75,108.54,2.2,0.0203,323.99,203.45,2.5,0.0123,353.81,121.73,2.97,0.0244,322.12
August,26,22:30,13.12,2.86,0.2177,391.54,83.01,0.46,0.0055,301.75,147.51,0.49,0.0033,329.59,99.37,0.97,0.0098,296.52
August,26,23:00,10.36,0.85,0.0821,356.05,59.94,0.37,0.0062,299.16,127.82,0.55,0.0043,333.9,69.97,0.5,0.0072,304.01
August,26,23:30,8.85,0.6,0.0675,349.2,45.13,0.24,0.0053,291.73,84.85,0.16,0.0019,323.14,55.91,0.63,0.0113,299.0
August,27,0:00,3.67,0.11,0.0313,914.73,34.57,0.87,0.0253,309.68,51.73,0.74,0.0143,333.93,38.79,0.66,0.0171,326.68
August,27,0:30,2.83,0.06,0.0227,406.38,23.34,0.37,0.0158,292.89,39.32,0.36,0.0092,340.73,27.78,0.16,0.0056,327.97
August,27,1:00,2.82,0.07,0.0253,372.27,8.66,0.2,0.0233,382.03,31.88,0.59,0.0185,339.99,18.84,0.18,0.0098,358.4
August,27,1:30,2.25,0.3,0.1342,511.19,6.21,0.52,0.083,304.1,27.14,0.5,0.0186,300.69,15.26,0.5,0.0326,372.15
August,27,2:00,1.91,0.13,0.0667,541.06,3.91,0.37,0.0939,339.88,17.13,0.68,0.0399,312.79,9.89,0.4,0.04,371.79
August,27,2:30,1.64,0.02,0.01,599.24,3.55,0.05,0.0139,359.63,12.96,0.3,0.0233,365.43,10.11,0.25,0.025,374.21
August,27,3:00,1.91,0.02,0.0083,510.63,3.41,0.0,0.0,320.44,13.18,0.32,0.0243,437.69,3.41,0.15,0.0452,442.31
August,27,3:30,1.71,0.01,0.0067,528.65,3.62,0.0,0.0,330.35,10.25,0.02,0.0024,397.17,2.41,0.13,0.0553,402.58
August,27,4:00,1.59,0.01,0.005,490.66,2.98,0.02,0.0083,268.44,9.18,0.09,0.0096,357.61,1.75,0.08,0.0458,442.93
August,27,4:30,1.85,0.01,0.005,466.54,2.59,0.1,0.0375,272.11,9.05,0.12,0.0137,351.38,1.91,0.05,0.0245,414.56
August,27,5:00,2.51,0.01,0.005,441.71,2.34,0.04,0.0178,503.37,11.04,0.31,0.0284,359.89,3.03,0.08,0.0249,443.82
August,27,5:30,2.44,0.02,0.01,493.32,3.73,0.29,0.0768,327.76,11.4,0.93,0.0816,339.99,3.19,0.05,0.0159,418.74
August,27,6:00,2.71,0.19,0.07,293.5,4.59,0.19,0.0405,277.43,28.91,0.28,0.0096,264.08,11.05,0.25,0.0229,279.65
August,27,6:30,2.56,0.27,0.1041,330.0,6.81,1.29,0.1896,367.72,52.97,0.81,0.0153,264.14,23.88,1.71,0.0716,262.12
August,27,7:00,9.77,0.37,0.0378,294.08,24.22,0.19,0.0079,275.89,83.4,0.55,0.0066,266.33,35.76,1.18,0.0329,273.31
August,27,7:30,19.67,0.75,0.038,346.96,40.06,0.77,0.0192,288.18,133.08,1.54,0.0116,269.07,56.06,0.81,0.0144,283.43
August,27,8:00,44.58,0.54,0.0121,281.32,77.08,0.28,0.0036,284.3,270.27,1.7,0.0063,280.01,114.61,0.91,0.0079,276.41
August,27,8:30,75.85,0.85,0.0112,311.67,122.81,0.74,0.006,301.43,364.84,2.01,0.0055,317.85,158.99,2.26,0.0142,295.59
August,27,9:00,117.79,0.67,0.0057,322.95,186.69,0.82,0.0044,303.69,526.45,2.63,0.005,319.8,235.53,3.86,0.0164,295.04
August,27,9:30,141.46,0.78,0.0055,323.13,231.09,1.57,0.0068,320.46,665.75,4.93,0.0074,314.25,293.3,4.72,0.0161,303.23
August,27,10:00,157.5,0.74,0.0047,317.01,266.72,1.15,0.0043,320.09,769.78,5.7,0.0074,320.33,348.27,4.39,0.0126,300.5
August,27,10:30,197.9,1.52,0.0077,319.13,318.74,3.73,0.0117,335.34,838.78,10.23,0.0122,327.96,358.0,11.85,0.0331,309.76
August,27,11:00,197.72,0.95,0.0048,318.21,322.22,3.38,0.0105,344.64,888.71,7.82,0.0088,327.57,401.17,10.03,0.025,313.94
August,27,11:30,196.07,0.98,0.005,317.6,362.38,5.51,0.0152,341.4,922.75,12.64,0.0137,332.6,445.8,5.88,0.0132,315.65
August,27,12:00,202.73,1.03,0.0051,314.46,370.29,2.7,0.0073,345.92,930.3,13.86,0.0149,335.58,467.95,7.72,0.0165,318.31
August,27,12:30,203.84,1.18,0.0058,323.25,364.15,4.95,0.0136,349.5,931.22,19.0,0.0204,343.14,454.2,6.9,0.0152,317.77
August,27,13:00,210.46,0.82,0.0039,329.06,377.33,4.41,0.0117,345.94,927.52,11.78,0.0127,348.74,442.23,7.39,0.0167,313.39
August,27,13:30,204.08,0.92,0.0045,327.06,398.95,5.07,0.0127,349.87,906.49,12.42,0.0137,344.85,449.85,8.1,0.018,320.57
August,27,14:00,208.85,1.21,0.0058,324.36,423.68,5.93,0.014,345.17,919.98,10.76,0.0117,347.34,456.36,9.63,0.0211,327.1
August,27,14:30,220.29,1.74,0.0079,325.11,438.16,6.0,0.0137,351.2,925.36,16.93,0.0183,350.0,465.58,24.96,0.0536,337.82
